
time,foot
11.84889,Left,
12.01366,Right,
12.06721,Left,
12.24442,Right,
12.32775,Left,
12.51415,Right,
12.56111,Left,
12.76411,Right,
12.82374,Left,
12.98351,Right,
13.03676,Left,
13.21456,Right,
13.26177,Left,
13.44466,Right,
13.68296,Right,
13.79537,Left,
13.92793,Right,
13.96999,Left,
14.14707,Right,
14.17184,Left,
14.36329,Right,
14.46683,Left,
14.61181,Right,
14.68961,Left,
14.81962,Right,
14.93163,Left,
15.09814,Right,
15.14283,Left,
15.34735,Right,
15.3958,Left,
15.57743,Right,
15.62257,Left,
15.78144,Right,
15.90528,Left,
16.08601,Right,
16.10897,Left,
16.26794,Right,
16.33527,Left,
16.4652,Right,

time,foot
0.2129191,Right,
0.3007905,Left,
0.4920789,Right,
0.5778903,Left,
0.7371607,Right,
0.7787166,Left,
0.9653308,Right,
0.9952032,Left,
1.210979,Right,
1.230146,Left,
1.381338,Right,
1.448992,Left,
1.612828,Right,
1.660548,Left,
1.845377,Right,
1.885347,Left,
2.099993,Right,
2.140631,Left,
2.321779,Right,
2.38711,Left,
2.558854,Right,
2.6212,Left,
2.778589,Right,
2.844028,Left,
2.980335,Right,
3.060794,Left,
3.219125,Right,
3.257807,Left,
3.446592,Right,
3.485419,Left,
3.680141,Right,
3.710078,Left,
3.935586,Right,
3.957335,Left,
4.124483,Right,
4.191319,Left,
4.314578,Right,
4.411496,Left,
4.542847,Right,
4.633576,Left,
4.786918,Right,
4.847185,Left,
5.001031,Right,
5.06976,Left,
5.221676,Right,
5.289432,Left,
5.435752,Right,
5.502318,Left,
5.644818,Right,
5.758938,Left,
5.91084,Right,
5.978712,Left,
6.130297,Right,
6.19957,Left,
6.324975,Right,
6.411223,Left,
6.568707,Right,
6.628679,Left,
6.808972,Right,
6.825624,Left,
7.048017,Left,
7.048017,Right,
7.189912,Right,
7.262711,Left,
7.4376,Right,
7.495239,Left,
7.629002,Right,
7.697676,Left,
7.856943,Right,
7.922121,Left,
8.073761,Right,
8.174059,Left,
8.313065,Right,
8.402082,Left,
8.545151,Right,
8.618495,Left,
8.814332,Right,
8.854315,Left,
9.041818,Right,
9.066525,Left,
9.342014,Left,
9.342014,Right,
9.509265,Right,
9.576342,Left,
9.728266,Right,
9.775145,Left,
9.970173,Right,
10.03299,Left,
10.19299,Right,
10.2623,Left,
10.41528,Right,
10.48244,Left,
10.64547,Right,
10.71595,Left,
10.85793,Right,
10.94222,Left,
11.10868,Right,
11.17692,Left,
11.33857,Right,
11.39893,Left,
11.62665,Left,
11.62665,Right,
11.78872,Right,
11.81526,Left,
12.02291,Right,
12.07899,Left,
12.24197,Right,
12.26966,Left,
12.44733,Right,
12.51722,Left,
12.67955,Right,
12.71653,Left,
12.85496,Right,
12.87716,Left,
26.98369,Left,
27.12893,Right,
27.24093,Left,
27.33257,Right,
27.41154,Left,
27.53776,Right,
27.64557,Left,
27.71878,Right,
27.75893,Left,
27.95087,Right,
27.97549,Left,
28.13154,Right,
28.19188,Left,
28.34494,Right,
28.40308,Left,
28.55098,Right,
28.59429,Left,
28.75365,Right,
28.80602,Left,
28.95911,Right,
28.98546,Left,

time,foot
0.01656796,Right,
0.08620381,Left,
0.2501039,Right,
0.2746865,Left,
0.4821283,Right,
0.5156015,Left,
0.7055189,Right,
0.7921005,Left,
0.9068038,Right,
0.9356642,Left,
1.094978,Right,
1.120098,Left,
1.293014,Right,
1.325579,Left,
1.515825,Left,
1.680159,Right,
1.74239,Left,
1.882623,Right,
1.942178,Left,
2.076474,Right,
2.107485,Left,
2.212367,Right,
2.268737,Left,
2.430171,Right,
2.497346,Left,
2.60644,Right,
2.674893,Left,
2.806606,Right,
2.866936,Left,
3.079784,Left,
3.167833,Right,
3.241229,Left,
3.378394,Right,
3.453259,Left,
3.585747,Right,
3.655152,Left,
3.781958,Right,
3.851034,Left,
4.004508,Right,
4.06201,Left,
4.225895,Right,
4.289581,Left,
4.40747,Right,
4.46903,Left,
4.646272,Right,
4.697504,Left,
4.852166,Right,
4.89853,Left,
5.060682,Right,
5.123691,Left,
5.373383,Left,
5.373383,Right,
5.485777,Right,
5.524134,Left,
5.706306,Right,
5.774327,Left,
5.906929,Right,
5.988874,Left,
6.139849,Right,
6.1989,Left,
6.351674,Right,
6.415218,Left,
6.573442,Right,
6.627027,Left,
6.777617,Right,
6.832421,Left,
6.98761,Right,
7.051061,Left,
7.228153,Right,
7.282803,Left,
7.42251,Right,
7.477519,Left,
7.667199,Right,
7.711415,Left,
7.866943,Right,
7.893236,Left,
8.074352,Right,
8.131876,Left,
8.292158,Right,
8.323286,Left,
8.512189,Right,
8.565722,Left,
8.714699,Right,
8.771791,Left,
8.947246,Right,
8.975296,Left,
9.166323,Right,
9.196448,Left,
9.396562,Right,
9.456326,Left,
9.596534,Right,
9.662231,Left,
9.798036,Right,
9.938417,Left,
10.03282,Right,
10.08654,Left,
10.24856,Right,
10.29754,Left,
10.45848,Right,
10.51887,Left,
10.67907,Right,
10.7297,Left,
10.90848,Right,
10.96622,Left,
11.12722,Right,
11.16026,Left,
11.34842,Right,
11.39951,Left,
11.59092,Right,
11.65462,Left,
11.7936,Right,
11.85917,Left,
12.0053,Right,
12.08496,Left,
12.24088,Right,
12.30917,Left,
12.46984,Right,
12.53321,Left,
12.69718,Right,
12.76047,Left,
12.92459,Right,
12.95591,Left,
13.16351,Right,
13.19308,Left,
13.36016,Right,
13.44956,Left,
13.58045,Right,
13.66608,Left,
13.79197,Right,
13.87322,Left,
14.04073,Right,
14.10265,Left,
14.26548,Right,
14.32997,Left,
14.51217,Right,
14.53719,Left,
14.72119,Right,
14.78842,Left,
14.92953,Right,
14.98957,Left,
15.15501,Right,
15.22955,Left,
15.37438,Right,
15.4292,Left,

time,foot
0.03945902,Right,
0.1461886,Left,
0.2269413,Right,
0.2855473,Left,
0.4429781,Right,
0.4787074,Left,
0.5900778,Right,
0.6265373,Left,
0.8109187,Left,
0.8109187,Right,
0.9575157,Left,
1.029742,Right,
1.107564,Left,
1.220098,Right,
1.315288,Left,
1.406142,Right,
1.497385,Left,
1.625412,Right,
1.683023,Left,
1.821252,Right,
1.895255,Left,
2.025714,Right,
2.092485,Left,
2.210926,Right,
2.282923,Left,
2.38079,Right,
2.459024,Left,
2.572236,Right,
2.627908,Left,
2.776027,Right,
2.868028,Left,
2.987566,Right,
3.079618,Left,
3.20491,Right,
3.264129,Left,
3.380186,Right,
3.441501,Left,
3.571731,Right,
3.632091,Left,
3.754495,Right,
3.824415,Left,
3.932462,Right,
3.974544,Left,
4.085521,Right,
4.163031,Left,
4.315288,Right,
4.401263,Left,
4.493164,Right,
4.525771,Left,
4.650539,Left,
4.650539,Right,
5.056613,Left,
5.119478,Right,
5.15097,Left,
5.249287,Left,
5.249287,Right,
5.450929,Left,
5.479642,Right,
5.576865,Left,
5.609894,Right,
5.67668,Left,
5.771307,Right,
5.79999,Left,
5.865578,Right,
5.923281,Left,
5.982732,Right,
6.042097,Left,
6.131046,Left,
6.131046,Right,
6.264878,Left,
6.264878,Right,
6.371878,Left,
6.4078,Right,
6.504847,Left,
6.54395,Right,
6.662546,Right,
6.807289,Right,
6.837984,Left,
6.93732,Left,
6.964678,Right,
7.03006,Left,
7.085418,Right,
7.149804,Left,
7.205172,Right,
7.260844,Left,
7.295964,Right,
7.355469,Left,
7.467442,Left,
7.467442,Right,
7.576629,Left,
7.677689,Left,
7.748815,Right,
7.80782,Left,
7.875121,Right,
7.909814,Left,
8.010814,Right,
8.043382,Left,
8.137278,Right,
8.168581,Left,
8.271511,Left,
8.295527,Right,
8.389608,Left,
8.442965,Right,
8.507438,Left,
8.57047,Right,
8.63217,Left,
8.722245,Right,
8.748981,Left,
8.867001,Right,
8.894837,Left,
9.011092,Left,
9.011092,Right,
9.107254,Left,
9.165826,Right,
9.281412,Left,
9.307761,Right,
9.377705,Left,
9.46792,Right,
9.499688,Left,
9.608535,Right,
9.767123,Left,
9.767123,Right,
9.945931,Right,
9.974217,Left,
10.06029,Right,
10.12239,Left,
10.22576,Right,
10.34926,Left,
10.38735,Right,
10.49799,Left,
10.53858,Right,
10.61705,Left,
10.72797,Left,
10.72797,Right,
10.87064,Right,
10.92328,Left,
11.02549,Right,
11.0525,Left,
11.15563,Left,
11.18751,Right,
11.33442,Left,
11.33442,Right,
11.50469,Left,
11.53077,Right,
11.65121,Left,
11.67752,Right,

time,foot
0.04030524,Right,
0.1143277,Left,
0.2610176,Right,
0.311433,Left,
0.4267372,Left,
0.4738825,Right,
0.6228568,Left,
0.6763602,Right,
0.8232,Left,
0.8784595,Right,
0.9908854,Left,
1.097212,Right,
1.156115,Left,
1.30774,Right,
1.338549,Left,
1.493761,Right,
1.521767,Left,
1.672761,Right,
1.700283,Left,
1.882228,Left,
1.882228,Right,
2.065812,Left,
2.093882,Right,
2.281791,Left,
2.341356,Right,
2.467226,Left,
2.574129,Right,
2.693464,Left,
2.775326,Right,
2.894355,Left,
3.065099,Right,
3.09275,Left,
3.220307,Right,
3.28022,Left,
3.405621,Right,
3.496908,Left,
3.637499,Right,
3.695715,Left,
3.815134,Right,
3.899398,Left,
4.040261,Right,
4.090079,Left,
4.265144,Left,
4.265144,Right,
4.454841,Left,
4.564718,Right,
4.669116,Left,
4.786027,Right,
4.87363,Left,
5.019566,Right,
5.075852,Left,
5.229939,Right,
5.340648,Left,
5.430265,Right,
5.541003,Left,
5.656102,Right,
5.763814,Left,
5.878137,Right,
5.987323,Left,
6.096171,Right,
6.233972,Left,
6.347346,Right,
6.454405,Left,
6.564587,Right,
6.707758,Left,
6.801741,Right,
6.913829,Left,
7.029695,Right,
7.157095,Left,
7.266387,Right,
7.388803,Left,
7.484886,Right,
7.642871,Left,
7.708591,Right,
7.82662,Left,
7.936831,Right,
8.008715,Left,
8.163493,Right,
8.253408,Left,
8.39311,Right,
8.486663,Left,
8.631769,Right,
8.712445,Left,
8.863464,Right,
8.957487,Left,
9.08577,Right,
9.164721,Left,
9.295433,Right,
9.377383,Left,
9.52092,Right,
9.610866,Left,
9.740965,Right,
9.813856,Left,
9.957908,Right,
10.04723,Left,
10.18753,Right,
10.30226,Left,
10.43115,Right,
10.52874,Left,
10.65428,Right,
10.75215,Left,
10.87773,Right,
10.98582,Left,
11.12591,Right,
11.24302,Left,
11.34623,Right,
11.49079,Left,
11.59279,Right,
11.72767,Left,
11.86258,Right,
11.98906,Left,
12.10395,Right,
12.22098,Left,
12.34771,Right,
12.49543,Left,
12.62415,Right,
12.74908,Left,
12.87778,Right,
12.99904,Left,
13.15452,Right,
13.25542,Left,
13.39419,Right,
13.52139,Left,
13.65217,Right,
13.76853,Left,
13.90325,Right,
14.03617,Left,
14.12967,Right,
14.26789,Left,
14.41148,Right,
14.54012,Left,
14.63075,Right,
14.77497,Left,
14.88806,Right,
15.00498,Left,
15.12027,Right,
15.25975,Left,
15.37548,Right,
15.509,Left,
15.61691,Right,
15.72721,Left,
15.86162,Right,
15.95608,Left,

time,foot
0.1847271,Right,
0.5560009,Left,
1.082048,Right,
1.622692,Left,
2.069021,Right,
2.558249,Left,
3.146855,Right,
3.656923,Left,
4.134288,Right,
4.562986,Left,
5.011953,Right,
5.536427,Left,
5.86242,Right,
6.296371,Left,
6.654404,Right,
7.028437,Left,
7.357173,Right,
7.709235,Left,
8.03007,Right,
8.488334,Left,
8.798451,Right,
10.28763,Right,
11.37004,Left,
11.83481,Right,
12.28716,Left,
12.79139,Right,
13.19517,Left,
13.59092,Right,
14.12826,Right,
14.56822,Left,
14.98726,Right,
15.47878,Left,
15.85634,Right,
16.25906,Left,
16.53248,Right,
17.10011,Left,
17.47731,Right,
17.88974,Left,
18.27342,Right,
18.82005,Left,
19.26089,Right,
19.65175,Left,
19.93722,Right,
20.2841,Left,
20.5835,Right,
20.84828,Left,
21.16495,Right,
21.45588,Left,
21.72474,Right,
22.01902,Left,
22.31444,Right,
22.56272,Left,
22.87806,Right,
23.16959,Left,
23.43099,Right,
23.71796,Left,
24.00972,Right,
24.30941,Left,
24.56677,Right,
24.82546,Left,
25.08148,Right,
25.35046,Left,
25.63828,Right,
25.9081,Left,
26.1692,Right,
26.42896,Left,
26.71412,Right,
26.95194,Left,
27.23247,Right,
27.5155,Left,
27.77489,Right,
28.06714,Left,
28.3146,Right,
28.56472,Left,
28.79291,Right,
29.0493,Left,
29.30016,Right,
29.53912,Left,
29.77887,Right,
30.04553,Left,
30.27701,Right,
30.55202,Left,
30.79862,Right,
31.01373,Left,
31.24244,Right,
31.52971,Left,
31.73855,Right,
32.13686,Left,
32.32317,Right,
32.53513,Left,
32.71416,Right,
32.83817,Left,
33.4444,Right,
33.54806,Left,
33.78872,Right,
34.26694,Left,
34.45482,Right,
34.59729,Left,
34.98642,Left,
35.17238,Right,
35.28335,Left,
35.48348,Right,
35.50241,Left,
35.73848,Right,
35.75611,Left,
36.00169,Right,
36.02119,Left,
36.24637,Right,
36.26448,Left,
36.67639,Left,
36.67639,Right,
36.91442,Left,
36.93451,Right,
37.15462,Right,
37.17479,Left,
37.38076,Left,
37.39814,Right,
37.61899,Left,
37.63693,Right,
37.83693,Left,
37.8535,Right,
38.0638,Left,
38.09902,Right,
38.31201,Right,
38.33047,Left,
38.56481,Left,

time,foot
0.07938783,Right,
0.1607623,Left,
0.3991218,Right,
0.487546,Left,
0.9219193,Right,
1.036355,Left,
1.269459,Right,
1.512447,Left,
1.731287,Right,
1.920635,Left,
2.104505,Right,
2.191898,Left,
2.407111,Right,
2.452783,Left,
2.706826,Right,
2.977908,Left,
3.045471,Right,
3.182703,Left,
3.337394,Right,
3.444465,Left,
3.652096,Right,
3.716552,Left,
3.908671,Right,
3.956639,Left,
4.236389,Right,
4.293458,Left,
4.539084,Right,
4.587028,Left,
4.777663,Right,
4.846972,Left,
5.030509,Right,
5.086057,Left,
5.287707,Right,
5.314409,Left,
5.543605,Right,
5.5885,Left,
5.807709,Right,
5.857984,Left,
6.079489,Right,
6.119651,Left,
6.319348,Right,
6.362576,Left,
6.590135,Right,
6.63679,Left,
6.838463,Right,
6.912626,Left,
7.101628,Right,
7.14423,Left,
7.337711,Right,
7.361139,Left,
7.560999,Right,
7.596786,Left,
7.838064,Right,
7.864935,Left,
8.064247,Right,
8.085292,Left,
8.285426,Right,
8.343765,Left,
8.558106,Right,
8.575649,Left,
8.771497,Right,
8.812864,Left,
9.020774,Right,
9.066869,Left,
9.246908,Right,
9.288314,Left,
9.501318,Right,
9.519387,Left,
9.743352,Right,
9.839503,Left,
9.982329,Right,
10.00185,Left,
10.22252,Right,
10.29804,Left,
11.27715,Right,
11.34893,Left,
11.78307,Right,
11.80719,Left,
13.49371,Left,
13.56719,Right,
14.55457,Left,
14.55457,Right,
15.52421,Left,
15.52421,Right,
15.9369,Left,
15.96574,Right,
16.45895,Left,
16.48579,Right,
16.9014,Left,
16.9014,Right,
17.36962,Left,
17.39771,Right,
17.78343,Left,
17.78343,Right,
18.17447,Left,
18.19807,Right,
18.55511,Left,
18.58597,Right,
18.98822,Left,
18.98822,Right,
19.36691,Left,
19.36691,Right,
19.68884,Left,
19.68884,Right,
20.11598,Left,
20.14387,Right,
20.55194,Left,
20.58334,Right,
21.01399,Left,
21.03908,Right,
21.39614,Left,
21.39614,Right,
21.82176,Left,
21.85243,Right,
22.20076,Left,
22.20076,Right,
22.55171,Left,
22.55171,Right,
22.86235,Left,
22.89051,Right,
23.22968,Left,
23.26125,Right,
23.57753,Left,
23.57753,Right,
23.82808,Left,
23.84725,Right,
24.20467,Left,
24.2339,Right,
24.68004,Left,
24.68004,Right,
25.50893,Right,
26.05939,Left,
28.04465,Right,
29.19962,Right,

time,foot
0.1796008,Right,
0.3929186,Left,
1.017756,Right,
2.573094,Right,
2.989632,Left,
4.23022,Right,
17.53692,Right,
19.64089,Left,
19.9391,Right,
20.4858,Left,
20.91653,Right,
21.31734,Left,
21.5824,Right,
21.79777,Left,
21.98,Right,
22.09615,Left,
22.22851,Right,
22.32806,Left,
22.42731,Right,
22.54328,Left,
22.64268,Right,
22.72551,Left,
22.82491,Right,
22.90775,Left,
23.02372,Right,
23.08999,Left,
23.17933,Right,
23.27654,Left,
23.39245,Right,
23.47565,Left,
23.57468,Right,
23.65795,Left,
23.77358,Right,
23.85643,Left,
23.97463,Right,
24.04102,Left,
24.65402,Right,
24.73673,Left,
24.86923,Right,
24.9852,Left,
25.06803,Right,
25.16745,Left,
25.26707,Right,
25.35015,Left,
25.46563,Right,
25.54847,Left,
25.66737,Right,
25.73392,Left,
25.86651,Right,
25.9493,Left,
26.74529,Right,
26.87782,Left,
27.01042,Right,
27.0934,Left,
27.20916,Right,
27.30856,Left,
27.42453,Right,
27.49104,Left,
27.60818,Right,
27.69101,Left,
27.80698,Right,
27.88981,Left,
28.02235,Right,
28.10518,Left,
28.238,Right,
28.30398,Left,
28.45308,Right,
28.51939,Left,
28.66845,Right,
28.75128,Left,
28.91695,Right,
28.98346,Left,
29.13237,Right,
29.21531,Left,
29.34768,Right,
29.46365,Left,
29.59618,Right,
29.70413,Left,
29.82,Right,
29.91947,Left,
30.05195,Right,
30.13517,Left,
30.28386,Right,
30.38326,Left,
31.11349,Right,
31.22946,Left,
31.362,Right,
31.4614,Left,
31.5608,Right,
31.6602,Left,
31.77617,Right,
31.859,Left,
31.95841,Right,
32.04124,Left,
32.15733,Right,
32.24031,Left,
32.35601,Right,
32.42248,Left,
32.57149,Right,
32.63765,Left,
32.77262,Right,
32.88859,Left,
33.00456,Right,
33.61807,Left,
33.7506,Right,
33.8997,Left,
34.04905,Right,
34.1482,Left,
34.31677,Right,
34.41617,Left,
34.56527,Right,
34.67168,Left,
34.80422,Right,
34.92017,Left,
35.05291,Right,
35.11909,Left,
35.25458,Right,
35.35398,Left,
35.47005,Right,
35.56936,Left,
35.67541,Right,
35.77562,Left,

time,foot
0.1021463,Right,
0.2843805,Left,
0.416913,Right,
0.5331829,Left,
0.6490811,Right,
0.7482471,Left,
0.8642254,Right,
0.9470481,Left,
1.063089,Right,
1.162752,Left,
1.278381,Right,
1.361215,Left,
1.477193,Right,
1.543534,Left,
1.659413,Right,
1.775461,Left,
1.874966,Right,
1.957614,Left,
2.073579,Right,
2.156414,Left,
2.27238,Right,
2.338693,Left,
2.504314,Left,
2.603815,Right,
2.68697,Left,
2.819386,Right,
2.901912,Left,
3.005547,Right,
3.088545,Left,
3.187782,Right,
3.270919,Left,
3.387111,Right,
3.486286,Left,
3.585686,Right,
3.668519,Left,
3.784964,Right,
3.883886,Left,
4.000354,Right,
4.09946,Left,
4.198653,Right,
4.281486,Left,
4.380887,Right,
4.480288,Left,
4.582261,Right,
4.698217,Left,
4.78105,Right,
4.881099,Left,
4.996418,Right,
5.095818,Left,
5.212132,Right,
5.344323,Left,
5.443718,Right,
5.576252,Left,
5.67597,Right,
5.75871,Left,
5.891019,Right,
6.006986,Left,
6.126682,Right,
6.723082,Right,
6.889124,Left,
7.021282,Right,
7.137249,Left,
7.236956,Right,
7.31992,Left,
7.456302,Right,
7.555429,Left,
8.251281,Right,
8.715039,Left,
9.079504,Right,
9.377704,Left,
9.64277,Right,
9.907837,Left,
10.22302,Right,
10.50428,Left,
10.76956,Right,
11.54793,Right,
11.7633,Left,
11.94553,Right,
12.07831,Left,
12.19403,Right,
12.32658,Left,
12.42596,Right,
12.5585,Left,
12.72416,Right,
12.824,Left,
12.92296,Right,
13.02236,Left,
13.13833,Right,
13.23777,Left,
13.33713,Right,
13.43653,Left,
13.51936,Right,
13.61876,Left,
13.68503,Right,
13.78443,Left,
13.88383,Right,
13.9998,Left,
14.06643,Right,
14.2483,Right,
14.31456,Left,
14.43053,Right,
14.51336,Left,
14.62933,Right,
14.67903,Left,
14.81304,Right,
14.91267,Left,
15.02841,Right,
15.11124,Left,
15.95614,Left,
16.08867,Right,
16.20464,Left,
16.32094,Right,
16.42,Left,
16.53597,Right,
16.6188,Left,
16.75155,Right,
16.83479,Left,
16.95407,Right,
17.1033,Left,
17.1363,Right,
17.26884,Left,
17.3848,Right,
17.45108,Left,
17.5836,Right,
17.683,Left,
17.99777,Left,
18.14688,Right,
18.27941,Left,
18.37881,Right,
18.47821,Left,

time,foot
0.2681755,Left,
0.4009427,Right,
0.4836224,Left,
0.5829244,Right,
0.6662366,Left,
0.7485912,Right,
0.8479911,Left,
0.947583,Right,
0.9977889,Left,
1.096968,Right,
1.162769,Left,
1.262158,Right,
1.328425,Left,
1.427825,Right,
1.527516,Left,
1.61029,Right,
1.726026,Left,
1.80886,Right,
1.908616,Left,
1.974526,Right,
2.10706,Left,
2.173326,Right,
2.289292,Left,
2.355559,Right,
2.471526,Left,
2.55436,Right,
2.670326,Left,
2.753158,Right,
2.869408,Left,
2.954079,Right,
3.070045,Left,
3.169445,Right,
3.285598,Left,
3.368485,Right,
3.484212,Left,
3.583612,Right,
3.699578,Left,
3.765857,Right,
3.881812,Left,
3.965033,Right,
4.09725,Left,
4.196867,Right,
4.312545,Left,
4.412173,Right,
4.49819,Left,
4.614152,Right,
4.730535,Left,
4.813365,Right,
4.928917,Left,
5.01175,Right,
5.127728,Left,
5.243685,Right,
5.359651,Left,
5.459051,Right,
5.575019,Left,
5.657852,Right,
5.790386,Left,
5.856652,Right,
5.975723,Left,
6.058583,Right,
6.141394,Left,
6.257357,Right,
6.356912,Left,
6.4732,Right,
6.605258,Left,
6.704659,Right,
6.787492,Left,
6.886892,Right,
7.002858,Left,
7.085691,Right,
7.190803,Left,
7.273227,Right,
7.372626,Left,
7.488593,Right,
7.588211,Left,
7.670826,Right,
7.770226,Left,
7.886486,Right,
7.969098,Left,
8.084991,Right,
8.168183,Left,
8.350058,Right,
8.466221,Left,
8.631697,Right,
8.797601,Left,
8.814105,Right,
8.92989,Left,
9.012908,Right,
9.12869,Left,
9.211521,Right,
9.327488,Left,
9.427265,Right,
9.493157,Left,
9.741653,Left,
9.85762,Right,
9.957568,Left,
10.02384,Right,
10.1398,Left,
10.22264,Right,
10.438,Left,
10.60367,Right,
10.6865,Left,
10.78607,Right,
10.91849,Left,
10.96813,Right,
11.08411,Left,
11.1338,Right,
11.23343,Right,
11.36575,Left,
11.5316,Right,
11.66408,Left,
11.68049,Right,
11.84834,Right,
11.96416,Right,
12.12983,Left,
12.1961,Right,
12.32863,Left,
12.47841,Right,
12.4943,Left,
12.65996,Left,
12.77593,Right,
12.92503,Left,
13.07413,Left,
13.12387,Right,
13.25636,Left,
13.39294,Right,
13.5089,Left,
13.57537,Right,
13.7077,Left,
13.79074,Right,
13.9086,Left,
13.99134,Right,
14.10731,Left,
14.17357,Right,
14.30611,Left,
14.4552,Left,
14.48834,Right,
14.62087,Left,
14.63744,Right,
14.76997,Left,
14.80311,Right,
14.93564,Right,
14.9522,Left,
15.06817,Right,
15.2189,Right,
15.23546,Left,
15.35155,Left,
15.36812,Right,

time,foot
0.5813482,Right,
1.360431,Left,
2.022646,Right,
2.668746,Left,
3.248676,Right,
3.861548,Left,
4.491335,Right,
5.121004,Left,
5.683878,Right,
6.31387,Left,
6.893248,Right,
7.439949,Left,
8.036346,Right,
8.600322,Left,
9.096888,Right,
9.643315,Left,
10.20663,Right,
10.81954,Left,
11.41594,Right,
11.96269,Left,
12.52591,Right,
13.08918,Left,
13.65245,Right,
14.21688,Left,
14.72994,Right,
15.27667,Left,
15.87342,Right,
16.35402,Left,
16.88362,Right,
17.39719,Left,
17.92733,Right,
18.44099,Left,
19.00698,Right,
19.45428,Left,
20.001,Right,
20.54768,Left,
21.09479,Right,
21.64133,Left,
22.15484,Right,
22.66853,Left,
23.19868,Right,
23.72956,Left,
24.24249,Right,
24.75595,Left,
25.30297,Right,
25.79995,Left,
26.37949,Right,
26.87715,Left,
27.47334,Right,
28.00302,Left,
28.50002,Right,
28.96427,Left,
29.49402,Right,
30.04072,Left,
30.53815,Right,
31.03473,Left,
31.54829,Right,
32.0453,Left,
32.57544,Right,
33.10557,Left,
33.65282,Right,
34.14928,Left,
34.67973,Right,
35.20953,Left,
35.7066,Right,
36.18699,Left,
36.66741,Right,
37.19759,Left,
37.72768,Right,
38.24128,Left,
38.78812,Right,
39.38439,Left,
39.89794,Right,
40.37984,Left,
40.94278,Right,
41.47301,Left,
41.98718,Right,
42.50006,Left,
43.01363,Right,
43.49442,Left,
43.99137,Right,
44.50518,Left,
45.01875,Right,
45.56567,Left,
46.07902,Right,
46.60952,Left,
47.12275,Right,
47.61988,Left,
48.19957,Right,
48.79615,Left,
49.39238,Right,
49.90822,Left,
